customer_id,age,gender,city,branch,employment_type,annual_income,loan_type,loan_amount,loan_tenure_months,interest_rate,monthly_emi,credit_score,loan_purpose,loan_status,application_date,debt_to_income
PKB10456,37.0,Male,Islamabad,G-9,Government,71000.0,Education Loan,660000.0,12,10.38,58141.0,851.0,Electronics,Approved,2023-10-28 01:30:06.758448,9.827
PKB10457,61.0,Male,karachi,DHA,Government,95000.0,Personal Loan,1480000.0,48,16.18,42080.0,582.0,Wedding,Rejected,2024-05-03 12:11:42.878598,5.315
PKB10458,49.0,Male,Islamabad,G-9,Government,386000.0,Personal Loan,640000.0,120,20.22,12462.0,561.0,Business Expansion,Rejected,2024-06-23 14:41:18.097622,0.387
PKB10459,54.0,Female,Karachi,Saddar,Freelancer,,Personal Loan,270000.0,48,16.37,7703.0,791.0,Business Expansion,Approved,2021-01-05 18:59:01.426783,0.675
PKB10460,62.0,Female,Karachi,DHA,Government,56000.0,Education Loan,1110000.0,84,18.19,23454.0,479.0,Education,Rejected,2024-02-07 06:29:17.196495,5.026
PKB10461,34.0,Male,KARACHI,DHA,Salaried,118000.0,Auto Loan,460000.0,36,13.52,15615.0,444.0,Vehicle Purchase,Rejected,2023-02-16 03:21:51.138923,1.588
PKB10462,64.0,Female,Rawalpindi,Satellite Town,Salaried,43000.0,Auto Loan,620000.0,24,9.75,28538.0,631.0,Education,Approved,2023-08-07 14:46:42.503128,7.964
PKB10463,46.0,Male,Multan,Gulgasht,Business Owner,152000.0,Education Loan,1730000.0,48,14.68,47867.0,619.0,Wedding,Closed,2023-05-16 13:43:37.772215,3.779
PKB10464,63.0,Male,Rawalpindi,Saddar,Salaried,270000.0,Home Loan,320000.0,36,13.83%,10910.0,598.0,Home Renovation,Approved,2022-08-30 20:36:20.725907,0.485
PKB10465,57.0,Male,Hyderabad,Qasimabad,Salaried,270000.0,Auto Loan,820000.0,84,20.21,18313.0,714.0,Education,Closed,2021-11-14 19:15:14.643304,0.814
PKB10466,48.0,Male,Lahore,Johar Town,Government,153000.0,Personal Loan,710000.0,36,11.79,23511.0,533.0,Home Renovation,Closed,2023-04-14 15:10:08.260325,1.844
PKB10467,59.0,Male,Lahore,Gulberg,Self-Employed,70000.0,Personal Loan,1190000.0,48,21.55,37202.0,626.0,Wedding,Approved,2021-10-25 00:59:28.460575,6.377
PKB10468,28.0,Female,Peshawar,Hayatabad,Freelancer,45000.0,Business Loan,1330000.0,12,21.43,124116.0,585.0,Travel,Defaulted,2021-03-09 01:46:19.974968,33.098
PKB10469,26.0,Male,Karachi,DHA,Government,43000.0,Business Loan,880000.0,24,11.84,41359.0,535.0,Wedding,Rejected,2023-03-20 01:55:20.650813,11.542
PKB10470,64.0,Male,Hyderabad,Qasimabad,Salaried,18000.0,Home Loan,570000.0,24,13.2,27152.0,614.0,Medical,Rejected,2022-07-13 22:46:06.458072,18.101
PKB10471,52.0,Male,Karachi,Saddar,Freelancer,150000.0,Home Loan,1020000.0,12,20.59,94775.0,700.0,Home Renovation,Approved,2022-07-05 23:07:44.080100,7.582
PKB10472,44.0,Female,Hyderabad,Latifabad,Salaried,93000.0,Home Loan,1860000.0,120,21.55,37877.0,821.0,Business Expansion,Approved,2024-02-20 01:06:41.001251,4.887
PKB10473,63.0,Female,Karachi,Saddar,Salaried,170000.0,Personal Loan,720000.0,48,14.49,19852.0,,Education,Rejected,2021-04-16 09:38:31.389236,1.401
PKB10474,31.0,Male,Quetta,Airport Road,Self-Employed,233000.0,Personal Loan,600000.0,24,12.83,28477.0,381.0,Travel,Rejected,2024-06-02 20:25:31.914893,1.467
PKB10475,53.0,Male,Islamabad,G-9,Salaried,105000.0,Personal Loan,960000.0,48,15.6,27010.0,,Wedding,Rejected,2023-09-21 07:57:35.819774,3.087
PKB10476,64.0,Male,Hyderabad,Qasimabad,Self-Employed,108000.0,Personal Loan,750000.0,84,17.78,15667.0,624.0,Home Renovation,Approved,2024-02-08 20:48:57.672090,1.741
PKB10477,51.0,Male,Karachi,Gulshan,Salaried,75000.0,Business Loan,290000.0,48,12.19,7664.0,708.0,Travel,Approved,2023-05-05 09:25:54.443053,1.226
PKB10478,60.0,Male,Islamabad,G-9,Self-Employed,80000.0,Personal Loan,860000.0,36,18.44,,637.0,Vehicle Purchase,Approved,2022-04-13 22:04:39.349186,4.692
PKB10479,52.0,Male,hyderabad,Qasimabad,Salaried,153000.0,Personal Loan,280000.0,12,9.2,24512.0,739.0,Medical,Approved,2023-10-26 11:10:26.282853,1.923
PKB10480,39.0,Male,Islamabad,G-9,Government,89000.0,Home Loan,950000.0,120,9.17,12122.0,657.0,Vehicle Purchase,Approved,2022-01-12 21:23:12.240300,1.634
PKB10481,57.0,Male,Rawalpindi,Saddar,Business Owner,82000.0,Business Loan,420000.0,48,13.71,11416.0,768.0,Wedding,Approved,2022-04-01 03:27:15.544430,1.671
PKB10482,23.0,Male,Faisalabad,Clock Tower,Salaried,98000.0,Personal Loan,750000.0,120,13.27,11318.0,578.0,Vehicle Purchase,Approved,2021-12-03 23:11:20.350438,1.386
PKB10483,35.0,Female,Islamabad,I-8,Salaried,168000.0,Personal Loan,960000.0,120,12.76,14198.0,633.0,Vehicle Purchase,Defaulted,2021-06-03 07:28:45.657071,1.014
PKB10484,34.0,Female,Rawalpindi,Saddar,Salaried,65000.0,Home Loan,4060000.0,84,15.13,78641.0,698.0,Medical,Approved,2021-04-19 14:17:52.340425,14.518
PKB10485,50.0,Male,Rawalpindi,Satellite Town,Salaried,95000.0,Auto Loan,1230000.0,60,12.83,27879.0,565.0,Medical,Defaulted,2023-12-22 22:58:43.404255,3.522
PKB10486,33.0,Male,Quetta,Airport Road,Government,114000.0,Auto Loan,1900000.0,12,11.1,168014.0,544.0,Electronics,Rejected,2024-03-08 14:43:06.232790,17.686
PKB10487,60.0,Male,Karachi,Clifton,Government,198000.0,Business Loan,2700000.0,120,12.68,39806.0,560.0,Medical,Defaulted,2021-12-16 17:48:44.155193,2.412
PKB10488,23.0,Male,Lahore,Gulberg,Salaried,86000.0,Education Loan,1030000.0,24,21.66,53262.0,548.0,Travel,Rejected,2022-03-25 18:08:33.642052,7.432
PKB10489,53.0,Female,Sialkot,Kashmir Road,Salaried,64000.0,Business Loan,890000.0,36,14.05,30440.0,669.0,Electronics,Approved,2023-02-06 13:23:48.285356,5.708
PKB10490,34.0,Male,Quetta,Jinnah Road,Salaried,74000.0,Auto Loan,350000.0,24,14.5,16887.0,445.0,Medical,Rejected,2023-05-21 08:42:39.198998,2.738
PKB10491,48.0,Female,Islamabad,F-10,Government,186000.0,Home Loan,670000.0,84,16.28,13415.0,472.0,Vehicle Purchase,Rejected,2021-06-22 11:24:51.364205,0.865
PKB10492,62.0,Female,Rawalpindi,Bahria Town,Salaried,334000.0,Personal Loan,440000.0,84,21.78,10248.0,796.0,Business Expansion,Approved,2022-02-15 10:16:22.227784,0.368
PKB10493,38.0,Male,Lahore,DHA,Freelancer,45000.0,Education Loan,550000.0,24,11.76,25829.0,551.0,Business Expansion,Approved,2024-02-29 15:04:43.854818,6.888
PKB10494,61.0,Male,Karachi,DHA,Government,51000.0,Home Loan,2700000.0,12,17.7,247151.0,639.0,Electronics,Closed,2023-11-08 05:47:50.087609,58.153
PKB10495,52.0,Male,Islamabad,G-9,Salaried,89000.0,Personal Loan,790000.0,24,18.17,39505.0,478.0,Medical,Rejected,2022-01-19 06:41:54.142678,5.327
PKB10496,55.0,Male,Lahore,Gulberg,Self-Employed,106000.0,Auto Loan,400000.0,48,16.7,11480.0,628.0,Travel,Approved,2024-06-25 05:00:58.573216,1.3
PKB10497,45.0,Male,Rawalpindi,Satellite Town,Business Owner,,Personal Loan,1910000.0,24,9.7,87873.0,551.0,Education,Defaulted,2022-10-09 18:48:12.615769,6.674
PKB10498,56.0,Male,Karachi,Gulshan,Self-Employed,58000.0,Auto Loan,1420000.0,36,17.64,51080.0,471.0,Home Renovation,Rejected,2021-12-15 03:29:03.679599,10.568
PKB10499,27.0,Female,Hyderabad,Latifabad,Salaried,52000.0,Auto Loan,1480000.0,36,9.37,47319.0,747.0,Wedding,Defaulted,2021-11-21 04:33:56.545682,10.92
PKB10500,40.0,Male,Hyderabad,Auto Bhan,Salaried,107000.0,Home Loan,180000.0,60,16.55,4430.0,732.0,Travel,Approved,2023-11-16 05:26:12.465581,0.497
PKB10501,51.0,Male,Faisalabad,Canal Road,Business Owner,85000.0,Business Loan,2850000.0,36,18.48,103722.0,609.0,Education,Rejected,2023-12-26 03:38:04.355444,14.643
PKB10502,28.0,Male,Islamabad,Blue Area,Government,172000.0,Personal Loan,490000.0,24,11.35,22918.0,714.0,Wedding,Approved,2024-05-17 21:08:47.158948,1.599
PKB10503,31.0,Female,Lahore,Johar Town,Government,132000.0,Home Loan,1260000.0,36,19.86,46736.0,800.0,Education,Defaulted,2024-03-05 10:03:45.281602,4.249
PKB10504,62.0,Male,Peshawar,Saddar,Business Owner,138000.0,Home Loan,4270000.0,12,8.91,373240.0,,Education,Rejected,2022-02-04 05:58:38.898623,32.456
PKB10505,53.0,Female,Faisalabad,Clock Tower,Business Owner,93000.0,Auto Loan,3300000.0,120,19.89,63534.0,665.0,Electronics,Approved,2022-04-07 12:45:57.446808,8.198
PKB10506,55.0,Male,Karachi,Saddar,Business Owner,406000.0,Business Loan,370000.0,36,14.71,12774.0,,Business Expansion,Approved,2022-08-21 06:38:17.872340,0.378
PKB10507,49.0,Male,Quetta,Airport Road,Salaried,60000.0,Home Loan,270000.0,48,11.44,7036.0,681.0,Home Renovation,Approved,2022-06-07 05:13:35.519399,1.407
PKB10508,36.0,Male,Peshawar,University Town,Self-Employed,142000.0,Auto Loan,1990000.0,12,10.31,175240.0,585.0,Education,Closed,2023-08-18 19:04:25.832290,14.809
PKB10509,51.0,Male,Sialkot,Paris Road,Government,46000.0,Personal Loan,810000.0,60,21.37,22082.0,593.0,Medical,Rejected,2021-01-12 04:17:43.329161,5.761
PKB10510,58.0,Female,Faisalabad,Peoples Colony,Government,52000.0,Education Loan,510000.0,48,9.48,12808.0,662.0,Wedding,Approved,2023-06-11 02:58:25.381727,2.956
PKB10511,50.0,Male,Rawalpindi,Bahria Town,Government,69000.0,Home Loan,1130000.0,24,11.19,52767.0,574.0,Travel,Approved,2021-08-04 14:16:04.205256,9.177
PKB10512,43.0,Female,Lahore,Gulberg,Salaried,262000.0,Auto Loan,650000.0,120,13.2,9782.0,585.0,Business Expansion,Rejected,2023-01-27 23:25:45.431789,0.448
PKB10513,25.0,Male,Sialkot,Paris Road,Government,116000.0,Personal Loan,1190000.0,24,16.87,58762.0,620.0,Wedding,Rejected,2023-07-11 11:12:14.418022,6.079
PKB10514,41.0,Male,Peshawar,Saddar,Government,69000.0,Personal Loan,760000.0,120,15.85,12660.0,729.0,Electronics,Closed,2022-09-20 14:52:06.908635,2.202
PKB10515,53.0,Male,Karachi,Gulshan,Salaried,124000.0,Home Loan,1210000.0,120,10.2,16125.0,512.0,Medical,Rejected,2021-06-24 01:44:31.839799,1.56
PKB10516,57.0,Male,Karachi,Clifton,Self-Employed,101000.0,Business Loan,390000.0,24,12.41,18433.0,692.0,Medical,Defaulted,2021-02-01 22:33:29.511889,2.19
PKB10517,25.0,Female,Lahore,Johar Town,Salaried,73000.0,Home Loan,1980000.0,48,11.72,51869.0,695.0,Education,Approved,2023-10-15 06:52:42.953692,8.526
PKB10518,48.0,Female,Peshawar,Saddar,Salaried,43000.0,Education Loan,1190000.0,48,11.38,30976.0,694.0,Medical,Approved,2021-03-01 02:07:57.596996,8.644
PKB10519,38.0,Male,Hyderabad,Auto Bhan,Salaried,234000.0,Home Loan,1150000.0,120,14.05,17890.0,543.0,Home Renovation,Rejected,2024-04-06 08:37:14.793491,0.917
PKB10520,33.0,Male,Karachi,Clifton,Self-Employed,112000.0,Home Loan,330000.0,48,18.0,9694.0,459.0,Electronics,Rejected,2021-07-10 01:01:16.595744,1.039
PKB10521,43.0,Male,Rawalpindi,Bahria Town,Self-Employed,,Personal Loan,2400000.0,120,11.44,33661.0,673.0,Medical,Closed,2022-09-22 05:11:47.384230,1.11
PKB10522,38.0,Male,Lahore,Model Town,Government,174000.0,Business Loan,720000.0,120,13.45,10942.0,637.0,Education,Defaulted,2022-03-01 19:13:26.508135,0.755
PKB10523,,Male,Hyderabad,Latifabad,Government,137000.0,Personal Loan,1210000.0,12,13.78,108517.0,715.0,Wedding,Approved,2022-04-26 16:42:03.153942,9.505
PKB10524,22.0,Male,Peshawar,University Town,Business Owner,76000.0,Business Loan,580000.0,84,21.68,13473.0,553.0,Electronics,Rejected,2023-09-27 17:16:17.722152,2.127
PKB10525,43.0,Male,Peshawar,Hayatabad,Salaried,51000.0,Education Loan,880000.0,12,21.39,82105.0,692.0,Medical,Approved,2023-12-05 09:22:18.172715,19.319
PKB10526,47.0,Male,Islamabad,Blue Area,Salaried,87000.0,Education Loan,900000.0,24,19.3,45499.0,,Business Expansion,Closed,2021-07-29 04:57:22.302878,6.276
PKB10527,39.0,Male,Lahore,Gulberg,Business Owner,50000.0,Home Loan,100000.0,84,11.76,1752.0,610.0,Electronics,Defaulted,2021-02-03 12:53:09.987484,0.42
PKB10528,35.0,Male,Lahore,Model Town,Salaried,146000.0,Auto Loan,1100000.0,36,9.42,35195.0,659.0,Electronics,Defaulted,2023-12-19 18:19:22.453066,2.893
PKB10529,50.0,Female,Karachi,DHA,Freelancer,263000.0,Business Loan,2890000.0,24,12.78,137097.0,656.0,Travel,Approved,2022-06-08 19:33:15.994993,6.255
PKB10530,33.0,Male,Peshawar,Saddar,Business Owner,84000.0,Personal Loan,1060000.0,60,12.1,23633.0,541.0,Business Expansion,Rejected,2023-05-22 23:02:19.674593,3.376
PKB10531,57.0,Female,Peshawar,Hayatabad,Self-Employed,174000.0,Auto Loan,370000.0,12,15.33%,33453.0,670.0,Business Expansion,Approved,2021-09-10 07:48:35.143929,2.307
PKB10532,56.0,Male,Hyderabad,Qasimabad,Freelancer,65000.0,Personal Loan,1150000.0,48,19.0,34385.0,774.0,Wedding,Approved,2023-05-08 14:05:15.394242,6.348
PKB10533,33.0,Male,Hyderabad,Auto Bhan,Salaried,82000.0,Home Loan,1530000.0,12,20.09,141797.0,622.0,Vehicle Purchase,Approved,2024-01-03 03:16:26.733416,20.751
PKB10534,28.0,Male,Islamabad,Blue Area,Salaried,61000.0,Personal Loan,1040000.0,48,19.91,31598.0,481.0,Travel,Approved,2021-10-18 15:40:46.558197,6.216
PKB10535,50.0,Male,Multan,Gulgasht,Government,27000.0,Personal Loan,690000.0,84,13.36,12688.0,554.0,Business Expansion,Approved,2022-04-15 12:24:19.824780,5.639
PKB10536,32.0,Female,Sialkot,Kashmir Road,Salaried,97000.0,Home Loan,620000.0,60,17.78,15670.0,450.0,Business Expansion,Defaulted,2021-10-28 05:38:49.411764,1.939
PKB10537,54.0,Male,peshawar,Hayatabad,Freelancer,107000.0,Home Loan,610000.0,84,12.72,11004.0,742.0,Vehicle Purchase,Rejected,2023-02-12 22:42:30.187734,1.234
PKB10538,27.0,Female,Karachi,Gulshan,Salaried,187000.0,Auto Loan,1190000.0,60,9.32,24888.0,692.0,Wedding,Approved,2021-01-21 18:15:46.182728,1.597
PKB10539,36.0,Female,Islamabad,Blue Area,Self-Employed,159000.0,Personal Loan,270000.0,12,17.97,24750.0,572.0,Travel,Rejected,2021-02-14 17:10:53.316645,1.868
PKB10540,53.0,Male,Karachi,DHA,Self-Employed,160000.0,Home Loan,560000.0,48,8.63,13837.0,485.0,Business Expansion,Rejected,2022-08-08 12:00:54.067584,1.038
PKB10541,32.0,Male,Sialkot,Kashmir Road,Government,55000.0,Personal Loan,2230000.0,84,14.02,41815.0,540.0,Education,Defaulted,2021-03-07 11:26:39.499374,9.123
PKB10542,44.0,Female,Rawalpindi,Saddar,Salaried,130000.0,Auto Loan,2290000.0,60,12.95,52046.0,559.0,Wedding,Defaulted,2022-07-12 08:26:25.982478,4.804
PKB10543,47.0,Male,Karachi,Clifton,Salaried,255000.0,Auto Loan,260000.0,120,17.86,4661.0,630.0,Travel,Defaulted,2022-10-30 13:03:58.798498,0.219
PKB10544,55.0,Female,Faisalabad,Canal Road,Business Owner,124000.0,Auto Loan,330000.0,24,18.84,16609.0,627.0,Business Expansion,Rejected,2021-07-11 15:20:57.071339,1.607
PKB10545,55.0,Male,Rawalpindi,Saddar,Salaried,296000.0,Auto Loan,600000.0,24,12.61,28415.0,747.0,Business Expansion,Approved,2024-01-06 07:55:47.684605,1.152
PKB10546,50.0,Male,Lahore,Gulberg,Business Owner,331000.0,Home Loan,1360000.0,84,19.46,29760.0,554.0,Vehicle Purchase,Rejected,2022-02-12 05:37:01.276595,1.079
PKB10547,25.0,Male,Karachi,Clifton,Self-Employed,84000.0,Business Loan,200000.0,48,12.47,5313.0,476.0,Travel,Rejected,2023-02-27 07:39:34.468085,0.759
PKB10548,38.0,Male,Faisalabad,Clock Tower,Government,65000.0,Home Loan,700000.0,120,14.53,11093.0,510.0,Education,Rejected,2022-10-25 18:04:57.371714,2.048
PKB10549,56.0,Female,Islamabad,F-10,Government,63000.0,Home Loan,520000.0,84,18.31,11024.0,617.0,Wedding,Defaulted,2022-08-19 16:18:37.396745,2.1
PKB10550,34.0,Male,Multan,Gulgasht,Salaried,40000.0,Auto Loan,1850000.0,12,17.85,169476.0,550.0,Medical,Rejected,2021-08-22 03:52:29.436795,50.843
PKB10551,62.0,Female,Islamabad,Blue Area,Self-Employed,72000.0,Personal Loan,230000.0,60,21.83,6330.0,592.0,Home Renovation,Approved,2022-07-09 03:47:05.031289,1.055
PKB10552,60.0,Male,peshawar,Saddar,Business Owner,204000.0,Auto Loan,780000.0,12,11.54,69134.0,576.0,Education,Rejected,2022-11-05 22:22:40.700876,4.067
PKB10553,36.0,Male,Islamabad,I-8,Self-Employed,26000.0,Auto Loan,550000.0,24,17.44,27310.0,714.0,Medical,Closed,2023-04-27 09:47:32.065081,12.605
PKB10554,50.0,Male,Islamabad,I-8,Freelancer,53000.0,Home Loan,2040000.0,60,16.73,,564.0,Education,Rejected,2023-08-17 04:44:45.356695,11.412
PKB10555,50.0,Male,Quetta,Satellite Town,Self-Employed,91000.0,Personal Loan,1110000.0,84,20.85,25220.0,584.0,Travel,Rejected,2021-09-15 02:47:36.570713,3.326
PKB10556,32.0,Male,LAHORE,Johar Town,Salaried,,Personal Loan,480000.0,12,10.61,42336.0,688.0,Medical,Approved,2021-02-24 07:08:56.170212,8.759
PKB10557,53.0,Male,Karachi,DHA,Salaried,72000.0,Education Loan,1330000.0,36,18.65,48517.0,566.0,Travel,Approved,2023-09-02 04:01:30.112640,8.086
PKB10558,23.0,Female,Karachi,Clifton,Freelancer,,Auto Loan,560000.0,48,16.17,15919.0,660.0,Medical,Approved,2021-11-13 04:55:34.167709,2.617
PKB10559,35.0,Male,Multan,Gulgasht,Salaried,85000.0,Personal Loan,1470000.0,120,12.21,21269.0,651.0,Education,Rejected,2022-01-03 07:25:09.386733,3.003
PKB10560,41.0,Male,Rawalpindi,Bahria Town,Business Owner,64000.0,Home Loan,620000.0,120,14.9,9965.0,633.0,Vehicle Purchase,Approved,2023-09-18 03:18:14.868585,1.868
PKB10561,43.0,Female,Faisalabad,Canal Road,Business Owner,61000.0,Auto Loan,1530000.0,48,13.01,41054.0,512.0,Education,Defaulted,2023-07-17 20:30:56.320400,8.076
PKB10562,32.0,Female,Karachi,DHA,Salaried,173000.0,Business Loan,990000.0,36,16.32,34962.0,736.0,Travel,Approved,2021-04-03 15:01:07.584480,2.425
PKB10563,48.0,Male,Karachi,Saddar,Salaried,185000.0,Personal Loan,7150000.0,24,20.5,365654.0,830.0,Education,Approved,2021-04-29 04:15:55.193992,23.718
PKB10564,24.0,Male,Karachi,Gulshan,Government,43000.0,Personal Loan,700000.0,60,16.19,17093.0,620.0,Electronics,Closed,2022-05-20 15:37:10.287859,4.77
PKB10565,38.0,Female,Lahore,Model Town,Salaried,19000.0,Business Loan,950000.0,48,17.03,27427.0,520.0,Electronics,Rejected,2023-06-28 16:34:50.613266,17.322
PKB10566,49.0,Male,Rawalpindi,Bahria Town,Government,187000.0,Personal Loan,520000.0,36,15.5,18154.0,622.0,Medical,Rejected,2023-10-31 06:09:27.709637,1.165
PKB10567,50.0,Male,Lahore,Model Town,Self-Employed,47000.0,Personal Loan,730000.0,84,9.19,11816.0,714.0,Electronics,Defaulted,2024-01-22 07:12:32.440550,3.017
PKB10568,42.0,Male,Lahore,DHA,Self-Employed,112000.0,Education Loan,110000.0,120,11.64,1555.0,561.0,Home Renovation,Rejected,2021-04-14 19:18:50.913642,0.167
PKB10569,37.0,Female,Quetta,Satellite Town,Government,39000.0,Auto Loan,1010000.0,36,15.14,35081.0,607.0,Medical,Rejected,2022-06-23 04:30:20.275344,10.794
PKB10570,58.0,Male,Lahore,Gulberg,Salaried,215000.0,Personal Loan,1870000.0,24,12.69,88631.0,652.0,Electronics,Approved,2023-02-25 17:19:53.992490,4.947
PKB10571,41.0,Female,Islamabad,F-10,Self-Employed,454000.0,Personal Loan,960000.0,24,10.95,44721.0,734.0,Business Expansion,Approved,2022-05-06 06:40:06.007509,1.182
PKB10572,27.0,Male,Multan,Cantt,Salaried,110000.0,Personal Loan,290000.0,12,15.31,26217.0,693.0,Education,Approved,2022-04-18 17:03:40.775969,2.86
PKB10573,40.0,Female,Lahore,Johar Town,Salaried,93000.0,Personal Loan,420000.0,48,12.86,11238.0,697.0,Wedding,Defaulted,2022-12-11 01:35:31.163954,1.45
PKB10574,26.0,Male,Rawalpindi,Satellite Town,Self-Employed,81000.0,Business Loan,130000.0,12,11.98,11549.0,579.0,Education,Rejected,2024-05-19 11:28:27.634543,1.711
PKB10575,24.0,Male,Peshawar,University Town,Business Owner,158000.0,Home Loan,1450000.0,120,14.76,23181.0,658.0,Electronics,Rejected,2022-08-22 20:57:58.347934,1.761
PKB10576,22.0,Female,Sialkot,Cantt,Salaried,139000.0,Auto Loan,360000.0,36,10.3,11667.0,551.0,Vehicle Purchase,Closed,2024-01-25 11:51:53.391739,1.007
PKB10577,59.0,Male,Karachi,Gulshan,Self-Employed,180000.0,Education Loan,710000.0,60,21.02,19216.0,700.0,Travel,Approved,2021-10-12 06:22:04.655819,1.281
PKB10578,36.0,Male,Sialkot,Kashmir Road,Government,68000.0,Home Loan,650000.0,60,20.21,17297.0,729.0,Wedding,Approved,2022-10-16 04:06:54.518147,3.052
PKB10579,55.0,Male,Islamabad,F-10,Salaried,121000.0,Personal Loan,2070000.0,24,18.05,103393.0,672.0,Medical,Approved,2021-05-29 12:29:44.230287,10.254
PKB10580,56.0,Male,Lahore,DHA,Salaried,71000.0,Home Loan,770000.0,60,9.93,16334.0,585.0,Vehicle Purchase,Rejected,2021-06-25 16:04:12.315394,2.761
PKB10581,46.0,Male,Islamabad,G-9,Freelancer,52000.0,Education Loan,1280000.0,60,18.97,33183.0,600.0,Education,Approved,2024-05-25 20:47:09.536921,7.658
PKB10582,45.0,Female,Hyderabad,Latifabad,Government,96000.0,Business Loan,1070000.0,120,19.41,20262.0,791.0,Electronics,Approved,2022-09-07 20:14:43.103879,2.533
PKB10583,33.0,Male,Islamabad,I-8,Self-Employed,57000.0,Personal Loan,1890000.0,60,18.86,48882.0,586.0,Medical,Closed,2023-12-02 04:42:57.221526,10.291
PKB10584,39.0,Male,Lahore,Model Town,Government,200000.0,Auto Loan,620000.0,36,10.04,20017.0,719.0,Medical,Closed,2021-04-17 23:58:11.864831,1.201
PKB10585,36.0,Male,Rawalpindi,Saddar,Salaried,59000.0,Auto Loan,2700000.0,60,17.19,67378.0,652.0,Business Expansion,Defaulted,2021-03-25 01:03:04.730913,13.704
PKB10586,37.0,Female,Karachi,Gulshan,Government,123000.0,Education Loan,180000.0,84,19.76,3971.0,588.0,Business Expansion,Defaulted,2022-05-12 15:58:47.909887,0.387
PKB10587,48.0,Female,Karachi,DHA,Self-Employed,69000.0,Personal Loan,1330000.0,60,16.29,32548.0,492.0,Electronics,Rejected,2022-06-18 09:31:18.848560,5.661
PKB10588,29.0,Male,Karachi,Saddar,Self-Employed,117000.0,Home Loan,400000.0,60,17.23,9991.0,640.0,Electronics,Rejected,2024-03-07 00:23:25.757196,1.025
PKB10589,46.0,Male,Karachi,Clifton,Salaried,72000.0,Business Loan,520000.0,12,14.69,46858.0,628.0,Home Renovation,Defaulted,2024-03-30 23:18:32.891113,7.81
PKB10590,38.0,Female,Karachi,Clifton,Salaried,46000.0,Home Loan,1090000.0,36,15.64,38128.0,791.0,Business Expansion,Approved,2022-03-22 13:29:12.690863,9.946
PKB10591,50.0,Male,Karachi,DHA,Salaried,132000.0,Home Loan,1080000.0,24,8.96,49320.0,538.0,Travel,Closed,2022-06-21 14:10:39.799749,4.484
PKB10592,29.0,Female,Rawalpindi,Saddar,Freelancer,,Personal Loan,1120000.0,12,17.13,102218.0,838.0,Wedding,Approved,2023-07-30 15:08:20.125156,14.263
PKB10593,36.0,Female,Karachi,Clifton,Self-Employed,117000.0,Personal Loan,280000.0,48,9.6,7048.0,655.0,Medical,Rejected,2023-08-10 19:26:03.454317,0.723
PKB10594,48.0,Female,Lahore,Gulberg,Self-Employed,76000.0,Home Loan,2010000.0,36,14.37,69059.0,655.0,Business Expansion,Rejected,2022-01-17 16:22:13.667083,10.904
PKB10595,28.0,Male,Quetta,Airport Road,Salaried,44000.0,Education Loan,390000.0,84,12.45,6979.0,,Electronics,Closed,2021-03-02 16:27:38.072590,1.903
PKB10596,24.0,Female,Islamabad,G-9,Salaried,189000.0,Personal Loan,430000.0,36,15.86,15088.0,649.0,Home Renovation,Approved,2023-11-03 10:48:48.660826,0.958
PKB10597,50.0,Female,Faisalabad,Peoples Colony,Government,154000.0,Home Loan,1140000.0,48,10.3,29078.0,664.0,Electronics,Rejected,2024-06-22 00:21:37.622027,2.266
PKB10598,45.0,Male,karachi,Saddar,Self-Employed,70000.0,Auto Loan,600000.0,48,17.84,17575.0,709.0,Electronics,Approved,2023-01-24 18:46:24.480600,3.013
PKB10599,24.0,Male,Karachi,Gulshan,Self-Employed,103000.0,Personal Loan,910000.0,48,19.23,27320.0,527.0,Electronics,Rejected,2021-02-16 07:30:33.792240,3.183
PKB10600,41.0,Male,Karachi,Gulshan,Salaried,184000.0,Home Loan,160000.0,120,10.71,2178.0,753.0,Education,Rejected,2023-01-08 19:29:39.724655,0.142
PKB10601,36.0,Male,Karachi,DHA,Government,75000.0,Auto Loan,890000.0,24,9.91,41032.0,,Wedding,Rejected,2023-01-21 14:07:03.529411,6.565
PKB10602,46.0,Male,Lahore,Model Town,Salaried,82000.0,Business Loan,850000.0,60,10.46,18253.0,677.0,Business Expansion,Rejected,2022-12-09 11:15:50.688360,2.671
PKB10603,51.0,Male,Karachi,Gulshan,Salaried,114000.0,Auto Loan,510000.0,36,20.34,19042.0,599.0,Medical,Rejected,2021-08-28 13:11:11.339173,2.004
PKB10604,35.0,Male,Karachi,DHA,Self-Employed,75000.0,Auto Loan,170000.0,120,15.63%,2809.0,531.0,Education,Rejected,2021-07-22 19:38:40.400500,0.449
PKB10605,28.0,Male,Karachi,Clifton,Salaried,165000.0,Personal Loan,630000.0,60,14.81,14925.0,626.0,Electronics,Rejected,2023-08-25 04:23:07.734668,1.085
PKB10606,38.0,Male,Islamabad,Blue Area,Salaried,89000.0,Education Loan,710000.0,60,9.94,15064.0,,Travel,Approved,2021-09-13 12:27:56.095118,2.031
PKB10607,41.0,Female,Karachi,Gulshan,Government,62000.0,Personal Loan,560000.0,84,17.27,11532.0,488.0,Medical,Approved,2022-11-01 03:23:39.274092,2.232
PKB10608,57.0,Female,Lahore,DHA,Government,142000.0,Business Loan,200000.0,48,20.22,6110.0,695.0,Education,Closed,2023-11-17 19:45:52.941176,0.516
